X1,srch_id,date_time,site_id,visitor_location_country_id,prop_country_id,prop_id,prop_starrating,prop_brand_bool,prop_location_score1,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,random_bool,click_bool,booking_bool,address,categories,city,country,lat,lon,name,postalCode,province,reviews.text,path,path_fasilitas,path_kamar,path_km
8854113,594500,16/01/2013,33,164,164,123166,3,0,4.92,3.75,12,26.79,1,23442,3,18,2,0,1,0,1,0,0,1407 E Rusk St,Hotels & Motels,Jacksonville,US,31.964827,-95.254599,Homeplace Inn and Suites,75766,Enterprise,"A lodging staple for budget-minded road-trippers and business travelers. In ShortSince the Ramada brand made its debut in 1954 in Flagstaff, Ariz., the hotel franchise has been offering dependable accommodations with budget-wise perks. Families appreciate the kids-stay-free policy for children 17 and under staying with their parents. Other amenities usually include a swimming pool, full-service restaurant, lounge, in-room data ports and voice mail. Group rates--for wedding parties, corporate groups or family reunions--are available for parties requiring 10 or more rooms per night.",1604614790315.png,20001298-476e1b64c017ec1946ef669c4fe28e39.png,855328880.png,photo-kamar-mandi-utama-master-room-bathroom-desain-arsitek-oleh-wirianto-witarsa.png
8854115,594500,16/01/2013,33,164,164,126322,3,0,4.85,4.14,9,42.33,1,23442,3,18,2,0,1,0,1,0,0,800 20th St N W,"Hotels,Lodging",Albuquerque,US,35.100147,-106.66754,Innpoints Worldwide,87104,NM,Beware of surly designers...feed them & you will be fine,5fed9d32d8420.png,772cc72f9d0169bf8e9f619dd47097bb.png,Aplikasi Pemesanan Kamar Hotel Antisipasi Kenaikan Permintaan Libur Lebaran.png,photo_34153577.png
8854116,594500,16/01/2013,33,164,164,126992,3,0,4.91,4.26,22,40,1,23442,3,18,2,0,1,0,1,0,0,3940 Centerview Dr,"Hotels,Family-Friendly Hotels,Budget Hotels,Hotels & Motels,Business Hotels,Lodging,Tourist Hotels",Chantilly,US,38.89765,-77.43159,Wingate By Wyndham Chantilly / Dulles Airport,20151,VA,"This was an overnight stay prior to an early departure from Dulles. It was about a 10 minute drive to the airport rental return. The hotel itself is new, clean, and comfortable. The staff made check in very easy. Bed and room were very comfortable.There were some decent restaurant options within easy walking distance.",96959_v6.png,akusara-jungle-resort-and-spa.png,Cara-Membedakan-Hotel-Bintang-Satu-Hingga-Lima.png,12-image_1507806674_59df4dd24e1e7.png
9070568,609000,4/5/2013,33,164,39,543,2,0,3.69,4.5,19,58.98,0,3465,3,15,4,0,2,0,1,0,0,1606 Central Ave,Hotels,Albany,US,42.718398,-73.833766,Days Inn and Suites Albany,12205,Colonie Center,This visit was much better then my last! as far as the room is concerned I had no issue besides low water pressure do to a broken pipe. The desk clerks demeanor on the other hand was not very welcoming at all.,cd0d60d6_y.png,ATM_1152.png,Conrad-Seoul.png,2020_06_18-_-Desain-kamar-mandi-hotel-hotel-terbaik-di-dunia.png
9070571,609000,4/6/2013,33,164,39,22660,2,0,2.71,4.12,18,37.87,0,3465,3,15,4,0,2,0,1,0,0,35 Via Pico Plz,Hotels,San Clemente,US,33.437538,-117.621732,Holiday Inn Express San Clemente,92672,CA,Staff was extremely nice. Close enough to many main attractions without being in the center of craziness. Freeway minutes away to get u anywhere u want to go.,even-hotels-eugene-5405616297-4x3.png,bar-hotel-terbaik-versi-alia-akkam-2.png,download.png,36.png
9070575,609000,4/7/2013,33,164,39,45119,2,0,2.71,4.31,25,48.2,0,3465,3,15,4,0,2,0,1,0,0,3391 Peachtree Rd N E,Hotels,Atlanta,US,33.848866,-84.365492,The Westin Buckhead,30326,GA,Service was great. You were Wedding Central for a large family and it looked to me like every one had a comfortable stay!,fachada.png,belviu-hotel-bandung-promo-buy-one-get_200304150028-699.png,hotel-1330834_1280-770x424.png,5db25f8d51968.png
9070578,609000,4/8/2013,33,164,39,58133,2,0,2.71,4.25,7,48.2,0,3465,3,15,4,0,2,0,1,0,0,7500 N Point Pkwy,"Hotels,Hotel",Alpharetta,US,34.041713,-84.303592,Hyatt Place Atlanta/alpharetta/north Point Mall,30022,GA,"I REALLY CANNOT SAY ENOUGH ABOUT THE HOTEL, THE SERVICE, ETC. I STAYED THERE WITH 3 SISTERS ALL FROM OUT OF TOWN TO ATTEND A CONCERT AT A NEARBY VENUE. THE HOTEL IS BEAUTIFUL, ROOMS GREAT, AND ABSOLUTELY AMAZING CUSTOMER SERVICE. THERE WAS A SHUTTLE TO AND FROM THE CONCERT. FRANKLIN GOES BEYOND THE CALL WHEN IT COMES TO CUSTOMER SERVICE. EVERY EMPLOYEE WE CAME IN CONTACT WITH WAS PLEASANT AND HELPFUL. THE LOCATION IS ALSO PERFECT FOR A CONCERT AT VERIZON, EXPLORING NORTH POINTE MALL AREA, AND THE NEW AVALON AREA. BEST EXPERIENCE WE HAVE EVER HAD AT A HOTEL!",01.png,fasilitas-hotel-6.png,Hotel-Instagramable-di-Jakarta-9-Traveloka.png,aad95d3666d3d52c381be4c11cf367da.png
9070579,609000,4/9/2013,33,164,39,59358,2,0,2.08,4.2,15,46.82,0,3465,3,15,4,0,2,0,1,0,0,695 Campbell St,"Motels,Lodging,Hotels,B&bs / Inns",Baker City,US,44.78164,-117.81462,Eldorado Inn,97814,Baker,It was easy to get to the desk clerk was friendly and speedy the room was somewhat clean could have been better the beds were comfortable better than most and everything work it had a nice pool but the spa was close the usual breakfast had waffles and biscuits and gravy and other things the usual stuff all in all... More,1246280_16061017110043391702.png,green-bar-at-hotel-cafe.png,interior-kamar-hotel-bintang-5-28.png,image_1507810068_59df5b14811f9.png
9070581,609000,4/10/2013,33,164,39,71171,2,0,1.95,4.5,27,61.28,0,3465,3,15,4,0,2,0,1,0,0,450 Raynolds St,Hotels,El Paso,US,31.77634,-106.43274,Americas Best Value Inn - Medical Center/airport,79905,TX,The only complaint that I have is that the bed was very uncomfortable as everytime you would move it would squeak and since it got cold there wasn't a thick cover provided on the bed.,1604614790315.png,hotel-yasmin-puncak-e1503038242833.png,interior-modern-comfortable-hotel-room-scaled.png,Kamar Mandi Mewah.png
9070584,609000,4/11/2013,33,164,39,80618,5,1,0,5.66,1,215.56,0,3465,3,15,4,0,2,0,1,0,0,9941 W Charleston Blvd,"Hotels,Bed & Breakfast & Inns,Restaurants",Las Vegas,US,36.15889,-115.31277,Outside Inn,89117,NV,"There a lot of great things about this bar - the mammoth mountain-type atmosphere and the friendly, blue-collar crowd. However, if you get a beer, buy it by the bottle, b/c they don't clean their taps and I've known 3 people who've gotten really sick from the draught beer.",5fed9d32d8420.png,ini-hotel-dengan-fasilitas-spa-terbesar-di-dunia-mEB-thumb.png,Kamar-Hotel-Bintang-3...png,Kamar-Mandi-Ala-Hotel-ini-735x400.png
9070585,609000,4/12/2013,33,164,39,93821,2,0,2.08,4.67,12,66.09,0,3465,3,15,4,0,2,0,1,0,0,1584 Susan Rd,"Hotels & Motels,Hotel,Resorts",Lake Ozark,US,38.206224,-92.665213,Point Randall Resort,65049,Vlg Of 4 Ssns,"This is the 2nd year we have headed to Port Randall for our anniversary. We really enjoy the Getaway Cabin (except the bed is rather hard)!! The resort is clean, quiet and very relaxing. We met some wonderful people staying in the cabin next door spent part of our weekend visiting with them. Definitely plan to bring our teenage... More",96959_v6.png,Pengalaman-Menginap-di-Hard-Rock-Hotel-Singapura-yang-Bernuansa-Rock-n-Roll-1.png,Kamar-Hotel-Terbaik-2019-Ada-dari-Indonesia.png,Kamar-mandi-hotel.png
9070586,609000,4/13/2013,33,164,39,104063,2,0,2.71,4.41,26,55.08,0,3465,3,15,4,0,2,0,1,0,0,222 S Broadway Ave,Hotels,Boise,US,43.608151,-116.192184,Courtyard By Marriott Downtown Boise,83702,ID,We stayed for 2 nights and we got no maid service. The front desk was very nice when I asked for new towels but didn't seem overly concerned about us not having maid service. When I checked out they showed a little bit more concern but not to the degree I felt they should have.,cd0d60d6_y.png,Y904407088.png,Trans-Luxury-Hotel-Bandung.png,photo-kamar-mandi-utama-master-room-bathroom-desain-arsitek-oleh-wirianto-witarsa.png
9070588,609000,4/14/2013,33,164,39,123867,2,0,2.83,4.4,22,43.38,0,3465,3,15,4,0,2,0,1,0,0,269 Fontana Blvd,"Travel,Spa,Restaurants,Business Hotels,Lodging,Villas,Resorts & Vacation Cottages,Health Spas,Restaurant,Hotels,Family-Friendly Hotels,Budget Hotels,Hotels & Motels,Resorts,Tourist Hotels,Resort",Fontana,US,42.548854,-88.576382,The Abbey Resort,53125,WI,location + amenities,even-hotels-eugene-5405616297-4x3.png,10010930-2048x1536-FIT_AND_TRIM-ddc3a13e425072054a8ffb26bbdb3cc3.png,855328880.png,photo_34153577.png
9070589,609000,4/15/2013,33,164,39,124198,4,0,0,5.32,2,154.98,1,3465,3,15,4,0,2,0,1,0,0,5300 S Pulaski Rd,"Hotels,Lodging,Motels",Chicago,US,41.79735,-87.72327,Crossroads Hotel,60632,IL,"Its a scary old motel with rusty doors and a staff that is about as friendly as the people the DMV. My kids had been misbehaving a lot right around the time of our trip to Disney world, so I told them I was canceling the vacation to Disney World and we were going somewhere else instead. I drove them to this place and it scared them straight. The place is old, scary and dirty. It smells like old cheese and the only people who stay here are either homeless, on narcotics or havi...view moreng an affair. After I made my kids think we were staying here for a vacation instead of Disney World they straightened up and stopped misbehaving. Thanks Crossroads Hotel!view less",fachada.png,20001298-476e1b64c017ec1946ef669c4fe28e39.png,Aplikasi Pemesanan Kamar Hotel Antisipasi Kenaikan Permintaan Libur Lebaran.png,12-image_1507806674_59df4dd24e1e7.png
9073894,609199,27/04/2013,33,164,164,13165,3,0,4.91,3.93,7,30.39,1,12902,1,5,4,1,2,1,1,1,0,280 E Mel Ave,"Resorts,Hotels,Lodging,Motels",Palm Springs,US,33.840755,-116.54468,Helios Resort,92262,Palm Springs Municipal Airpo,"Have been staying at this resort for so many years, and current management knows how to pamper the guests with breakfast buffet and poolside misting sprays for super hot days. Jaccuzzi is large and always at the right temperature. Pool is refreshing and music plays softly throughout the afternoons. There is a play-area were guests can explore their BDSM side, but the area has become run down and could use some repair of suspension posts and spanking tables. Easy stroll to center of town, and nearby Riveria Hotel is a retro-dream.",HardRockHotelSG-Exterior.png,772cc72f9d0169bf8e9f619dd47097bb.png,Cara-Membedakan-Hotel-Bintang-Satu-Hingga-Lima.png,2020_06_18-_-Desain-kamar-mandi-hotel-hotel-terbaik-di-dunia.png
9073895,609199,27/04/2013,33,164,164,24047,3,0,5.12,4.01,22,36.36,1,12902,1,5,4,1,2,1,1,0,0,715 Boll Weevil Cir,"Lodging,Corporate Housing,Hotels & Motels,Budget Hotels",Enterprise,US,31.327117,-85.835556,Best Western Plus Circle Inn,36330,AL,"We had a pleasant stay and the Hotel Staff was friendly and very professional. The only shortcoming ,as I said was the television programming, few local channels and no local news or movie channels were few.",kviknes-hotel.png,akusara-jungle-resort-and-spa.png,Conrad-Seoul.png,36.png
9073896,609199,27/04/2013,33,164,164,25160,3,0,4.84,3.97,6,46.22,1,12902,1,5,4,1,2,1,1,0,0,1293 W Broadway St,Hotels,Idaho Falls,US,43.49497,-112.052329,Fairfield Inn and Suites By Marriott Idaho Falls,83402,ID,One person in our group noticed the nearby freeway noise but the rest of our group had no complaints. Good stay at a really nice hotel.,01.png,ATM_1152.png,download.png,5db25f8d51968.png
9073900,609199,27/04/2013,33,164,164,38270,3,0,4.84,3.84,9,33.5,1,12902,1,5,4,1,2,1,1,0,0,222 N Ingram Mill Rd,Hotels,Springfield,US,37.2085,-93.22816,Greenstay Hotel and Suites,65802,MO,Everything was great except for the eggs on the breakfast buffet. However spongy buffet eggs are a fairly normal occurrence. At least they have eggs and sausage. Overall a good value and a good experience.,1246280_16061017110043391702.png,bar-hotel-terbaik-versi-alia-akkam-2.png,hotel-1330834_1280-770x424.png,aad95d3666d3d52c381be4c11cf367da.png
9159634,614895,29/11/2012,33,164,202,4700,5,0,2.3,4.65,6,76.84,0,9271,2,8,4,0,2,1,0,0,0,229 N Hayden St,"Motels,Lodging,Hotels",West Yellowstone,US,44.663464,-111.110565,Pine Shadows Motel,59758,MT,to share your opinion of this businesswith YP visitors across the United Statesand in your neighborhood,1604614790315.png,belviu-hotel-bandung-promo-buy-one-get_200304150028-699.png,Hotel-Instagramable-di-Jakarta-9-Traveloka.png,image_1507810068_59df5b14811f9.png
9159635,614895,29/11/2012,33,164,202,8033,3,0,2.48,3.88,16,43.91,0,9271,2,8,4,0,2,1,0,0,0,4800 S Ocean Blvd,Hotels,North Myrtle Beach,US,33.791179,-78.734704,Beach Cove 411 Tower A Sierra's 1 Bedroom Condo By Prista Management,29582,Cherry Grove,"Great location, just outside the busiest areas.  Beautiful beach and amenities.  Could use some updating to get it out of the 1980's, but it's clean, and the staff are friendly.",5fed9d32d8420.png,fasilitas-hotel-6.png,interior-kamar-hotel-bintang-5-28.png,Kamar Mandi Mewah.png
9159636,614895,29/11/2012,33,164,202,16376,4,0,2.56,5.02,3,102.63,0,9271,2,8,4,0,2,1,0,0,0,2605 Weston Rd,Hotels,Fort Lauderdale,US,26.085576,-80.372269,Residence Inn By Marriott Fort Lauderdale Weston,33331,Southwest Ranches,"The hotel is well located in Weston near the highways, clean, not too crowded. The breakfast is better than average. I will definitely come back.",96959_v6.png,green-bar-at-hotel-cafe.png,interior-modern-comfortable-hotel-room-scaled.png,Kamar-Mandi-Ala-Hotel-ini-735x400.png
9159637,614895,29/11/2012,33,164,202,23143,3,1,3,4.49,13,76.56,0,9271,2,8,4,0,2,1,0,0,0,1805 Birch Rd,"Corporate Lodging,Apartments,Real Estate Agents,Student Housing & Services,Retirement Apartments & Hotels,Apartment Finder & Rental Service,Educational Services,Lodging",Kenosha,US,42.625263,-87.82863,Petretti Apartments,53140,WI,,cd0d60d6_y.png,hotel-yasmin-puncak-e1503038242833.png,Kamar-Hotel-Bintang-3...png,Kamar-mandi-hotel.png
9159638,614895,29/11/2012,33,164,202,32324,3,1,3.04,4.28,8,48.98,0,9271,2,8,4,0,2,1,0,0,0,1805 Svetrans Pkwy,Hotels & Motels,Bloomington,US,40.459739,-88.976728,Extended Stay America - Bloomington - Normal,61701,Bloomington Heights,"Editorial Review by Citysearch Editors Spacious studio suites cater to corporate travelers with separate kitchen, dining and sleeping areas plus workspace with data ports and voicemail.",even-hotels-eugene-5405616297-4x3.png,ini-hotel-dengan-fasilitas-spa-terbesar-di-dunia-mEB-thumb.png,Kamar-Hotel-Terbaik-2019-Ada-dari-Indonesia.png,photo-kamar-mandi-utama-master-room-bathroom-desain-arsitek-oleh-wirianto-witarsa.png
9159639,614895,29/11/2012,33,164,202,33192,4,1,2.64,4.61,2,64.98,1,9271,2,8,4,0,2,1,0,0,0,40 Berkeley St,"Hotels,Hostel",Boston,US,42.346133,-71.071032,40 Berkeley Hostel,2116,MA,"We booked this hostel because it was the cheapest place in the Center area in boston. When we got there there was a mixup with our reservation and they took care of it right away. Excellent customer service at the front desk, very polite and helpful, answered all our questions. The room was a twin on the sixth floor, very... More",fachada.png,Pengalaman-Menginap-di-Hard-Rock-Hotel-Singapura-yang-Bernuansa-Rock-n-Roll-1.png,Trans-Luxury-Hotel-Bandung.png,photo_34153577.png
9159640,614895,29/11/2012,33,164,202,34562,3,1,1.95,4,15,33.12,0,9271,2,8,4,0,2,1,0,0,0,7255 183rd St,"Hotels & Motels,Travel,Lodging,Apartment Hotels,Beach Hotels,Budget Hotels,Business Hotels,Extended Stay,Family-Friendly Hotels,Tourist Hotels,Weekend Getaway Hotels",Tinley Park,US,41.557196,-87.793904,La Quinta Inn & Suites Chicago Tinley Park,60477,IL,"Distinctive whitewashed and tile-roofed chain offers convenience and consistency. In ShortSince opening its first location next to the San Antonio World's Fair in 1968, this hotel has become synonymous with consistency and reasonable rates. Room conveniences include data port phones with voice mail, free high-speed Internet, work spaces, coffeemakers, irons, hair dryers and premium TV channels. Budget-conscious travelers will appreciate free continental breakfast and free stays for kids under 18. Two-room suites include separate sitting and sleeping areas and a recliner or pull-out sofa.",01.png,Y904407088.png,855328880.png,12-image_1507806674_59df4dd24e1e7.png
9159641,614895,29/11/2012,33,164,202,38498,3,0,2.89,4.34,9,41.98,0,9271,2,8,4,0,2,1,0,0,0,8729 Loch Bend Dr,"Hotels,Corporate Lodging,Lodging,Motels",Parkville,US,39.39842,-76.56298,Welcome Inn Apartments,21234,MD,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,1246280_16061017110043391702.png,10010930-2048x1536-FIT_AND_TRIM-ddc3a13e425072054a8ffb26bbdb3cc3.png,Aplikasi Pemesanan Kamar Hotel Antisipasi Kenaikan Permintaan Libur Lebaran.png,2020_06_18-_-Desain-kamar-mandi-hotel-hotel-terbaik-di-dunia.png
9159642,614895,29/11/2012,33,164,202,58405,4,1,2.4,4.26,29,60.18,0,9271,2,8,4,0,2,1,0,0,0,603 Adcolor Dr,"Hotels & Motels,Family-Friendly Hotels,Extended Stay,Tourist Hotels,Weekend Getaway Hotels,Lodging",Lexington,US,38.074106,-84.497124,Candlewood Suites Lexington,40511-1847,KY,"Well the hotel is near the highway easy to get around town, and restaurants are near the hotel. I like the rooms because they're big plus you have a place cook a meal use microwave or the stove , and a refrigerator to keep your food!",1604614790315.png,20001298-476e1b64c017ec1946ef669c4fe28e39.png,Cara-Membedakan-Hotel-Bintang-Satu-Hingga-Lima.png,36.png
9159643,614895,29/11/2012,33,164,202,71047,5,1,3.04,5.1,4,108.04,0,9271,2,8,4,0,2,1,0,1,1,Paseo De La Quinta No 6,Hotels,Whigham,US,16.79203,-99.82723,Quinta Real Acapulco,39897,GA,"Le hace falta mucho mantenimiento a las instalaciones del hotel, los cojines de las tumbonas de la alberca estn asquerosos, la comida es de baja calidad. El personal es muy amable y servicial, la ubicacin es buena. Pero en general se nota que el Camino Real ahora es el dueo pues todos los aspectos del hotel dejan mucho que desear, que lastima.",5fed9d32d8420.png,772cc72f9d0169bf8e9f619dd47097bb.png,Conrad-Seoul.png,5db25f8d51968.png
9159644,614895,29/11/2012,33,164,202,80228,5,1,3.04,5.69,21,188.95,0,9271,2,8,4,0,2,1,0,0,0,1345 Forest Hill Rd,"Vacation Home Rental,Hotels,Bed & Breakfasts,Inns,B&bs / Inns",Stevens,US,40.246049,-76.246328,Forest Hill Inn,17578,Schoeneck,"The location of the BB is beautiful. The suite was beautiful and the breakfast was delicious. We stayed here in October, our favorite time of year to tour Lancaster County. Our only complaint is that we really could hear running above our heads both morning (early) and night. In fact, the night we arrived the young ones were up until... More",96959_v6.png,akusara-jungle-resort-and-spa.png,download.png,aad95d3666d3d52c381be4c11cf367da.png
9159645,614895,29/11/2012,33,164,202,81968,4,0,2.3,4.78,27,110.81,0,9271,2,8,4,0,2,1,0,0,0,1010 Race St,"Hotel,Hotels",Philadelphia,US,39.95546,-75.15647,Clarion Suites Philadelphia,19107,Wm Penn Anx W,American Airlines voucher put me here one night due to delayed flight. Everything was ok until I woke up itching and covered with bed bug bites on the left side of my body!! Philadelphia has the second highest incidence of bedbugs in the U.S. so BEWARE!,cd0d60d6_y.png,ATM_1152.png,hotel-1330834_1280-770x424.png,image_1507810068_59df5b14811f9.png
9159646,614895,29/11/2012,33,164,202,90324,2,0,2.4,3.77,18,37.11,0,9271,2,8,4,0,2,1,0,0,0,12825 Ventura Blvd,Hotels,Studio City,US,34.144791,-118.41155,Sportsmen's Lodge,91604,CA,The hotel was great for the price. It was close to Universal Studios. When we first got to the room there was no hot water. They did fix it however. There is also a weird musty smell in the room and throughout the hotel. Even with opening the sliding glass door it did not go away. It's probably because the hotel is so old and there is no exhaust fans in the bathrooms so the steam really gets going in be rooms. The walls and ceilings are paper thin so you can hear every door closing and everything that goes on around you. The hotel has been updated so don't let the hotel so old statement rub you the wrong way. The pool area and hot tub is extremely nice and well kept and the bar and bartender at the pool is a highlight of the property. One last issue is that you have to pay for parking with a hotel stay....ridiculous in my book! Again though for the price of the room it was a good deal and worked for what I needed.,even-hotels-eugene-5405616297-4x3.png,bar-hotel-terbaik-versi-alia-akkam-2.png,Hotel-Instagramable-di-Jakarta-9-Traveloka.png,Kamar Mandi Mewah.png
9159647,614895,29/11/2012,33,164,202,91807,5,1,3.04,5.79,1,199.95,0,9271,2,8,4,0,2,1,0,0,0,1755 State Highway 176,"Hotels,Resorts,Motels",Rockaway Beach,US,36.705227,-93.14969,Port-o-call Motel,65740,Rockaway Bch,to share your opinion of this businesswith YP visitors across the United Statesand in your neighborhood,fachada.png,belviu-hotel-bandung-promo-buy-one-get_200304150028-699.png,interior-kamar-hotel-bintang-5-28.png,Kamar-Mandi-Ala-Hotel-ini-735x400.png
9159648,614895,29/11/2012,33,164,202,96271,2,0,2.94,3.53,10,55.94,0,9271,2,8,4,0,2,1,0,0,0,88 E Nationwide Blvd,Hotels,Columbus,US,39.969219,-82.999881,Drury Inn and Suites Columbus Convention Center,43215,OH,"Only stayed one night, but it was a good night. I was able to walk to many restaurants and the sports arena. Hotel was very comfortable and conveniently located.",HardRockHotelSG-Exterior.png,fasilitas-hotel-6.png,interior-modern-comfortable-hotel-room-scaled.png,Kamar-mandi-hotel.png
9159649,614895,29/11/2012,33,164,202,97288,4,0,3,4.88,12,188.53,0,9271,2,8,4,0,2,1,0,0,0,916 S Burnside Ave 400,"Hotels,Lodging",Gonzales,US,30.22585,-90.92064,Avalon Hotel Group,70737,LA,to share your opinion of this businesswith YP visitors across the United Statesand in your neighborhood,kviknes-hotel.png,green-bar-at-hotel-cafe.png,Kamar-Hotel-Bintang-3...png,photo-kamar-mandi-utama-master-room-bathroom-desain-arsitek-oleh-wirianto-witarsa.png
9159650,614895,29/11/2012,33,164,202,102168,4,1,2.94,5.19,20,90.98,1,9271,2,8,4,0,2,1,0,0,0,Carretera De Jandia Km 11,Hotels,Anderson,US,28.383928,-13.866039,Elba Sara Beach & Golf Resort,35610,AL,"Super service fra vi ankom hotellet til vi reiste. Alle som jobbet her var blide,vennlige og imtekommende og gjorde alt for at vi skulle ha en fin opplevelse.Vi hadde all inklusive og maten var god og variert.",01.png,hotel-yasmin-puncak-e1503038242833.png,Kamar-Hotel-Terbaik-2019-Ada-dari-Indonesia.png,photo_34153577.png
9159651,614895,29/11/2012,33,164,202,103565,5,1,2.83,5.63,28,199.95,0,9271,2,8,4,0,2,1,0,0,0,5040 Redwood Dr,Hotels,Rohnert Park,US,38.3636,-122.71498,Good Nite Inn Rohnert Park,94928,CA,this morning sucked I had no refrigerator or microwave no continental breakfast this was not mentioned in the looking unfortunately or we would not have looked there,1246280_16061017110043391702.png,ini-hotel-dengan-fasilitas-spa-terbesar-di-dunia-mEB-thumb.png,Trans-Luxury-Hotel-Bandung.png,12-image_1507806674_59df4dd24e1e7.png
9159652,614895,29/11/2012,33,164,202,104609,3,0,1.61,4.24,14,35.98,0,9271,2,8,4,0,2,1,0,0,0,121 Haught Rd,"Hotel,Hotels",Payson,US,34.25475,-111.27377,The Merritt Center and Lodge,85547,AZ,The Merritt Center is frequently used by groups as a retreat center. Its peace and rustic charms contribute to this. It can also serve as a personal retreat by those who can use some personal peace. Ten acres of woods desert hill trails. Wonderful!,1604614790315.png,Pengalaman-Menginap-di-Hard-Rock-Hotel-Singapura-yang-Bernuansa-Rock-n-Roll-1.png,855328880.png,2020_06_18-_-Desain-kamar-mandi-hotel-hotel-terbaik-di-dunia.png
9159653,614895,29/11/2012,33,164,202,106372,4,0,2.2,4.8,26,106.17,1,9271,2,8,4,0,2,1,0,0,0,1555 Aultman St,"Hotels,Hotels & Motels,Lodging,Motels",Ely,US,39.250583,-114.882046,Rustic Inn,89301,Currie,We love this special home-away-from-home. The Rustic Inn is the half way point of the journey to visit our family in Idaho. The rooms are always comfortable and clean and the lady in the office makes sure we feel welcome.,5fed9d32d8420.png,Y904407088.png,Aplikasi Pemesanan Kamar Hotel Antisipasi Kenaikan Permintaan Libur Lebaran.png,36.png
9159654,614895,29/11/2012,33,164,202,109019,5,1,3.09,5.88,19,191.78,0,9271,2,8,4,0,2,1,0,0,0,12521 N Nelson Rd,"Motels,Resorts,Lodging,Hotels,travel",Hayward,US,46.08463,-91.21697,Liberty Lodge,54843,Lco Commercial Cent,to share your opinion of this businesswith YP visitors across the United Statesand in your neighborhood,96959_v6.png,10010930-2048x1536-FIT_AND_TRIM-ddc3a13e425072054a8ffb26bbdb3cc3.png,Cara-Membedakan-Hotel-Bintang-Satu-Hingga-Lima.png,5db25f8d51968.png
9159655,614895,29/11/2012,33,164,202,115787,5,1,2.94,5.86,7,287.93,0,9271,2,8,4,0,2,1,0,0,0,6505 Metal Dr,Hotels,Fort Pierce,US,27.412418,-80.390934,Comfort Suites Fort Pierce,34945,FL,My family of seven booked a cruise in Fort Lauderdale this was a nice way to break up the drive down. Rooms were clean the staff was courteous and the hotel is right off the interstate.,cd0d60d6_y.png,20001298-476e1b64c017ec1946ef669c4fe28e39.png,Conrad-Seoul.png,aad95d3666d3d52c381be4c11cf367da.png
9159656,614895,29/11/2012,33,164,202,119387,5,1,1.1,5.29,24,105.24,0,9271,2,8,4,0,2,1,0,0,0,420 East Pike,"Hotel,Hotels",Indiana,US,40.62034,-79.13034,Twin Pines Motel,15701,PA,"The owner was nasty, mean, and even made jokes about us with friends right in front of us. Charged more then the website quoted. Stole our own belongings! Went in the minute we left our room to turn off air conditioner in 100 degree heat and it took FOREVER for her out-dated rooms to cool off. Dirty, nasty, and no... More",even-hotels-eugene-5405616297-4x3.png,772cc72f9d0169bf8e9f619dd47097bb.png,download.png,image_1507810068_59df5b14811f9.png
9159657,614895,29/11/2012,33,164,202,128395,4,0,3,4.94,25,90.43,0,9271,2,8,4,0,2,1,0,0,0,185 Brainard Rd,"Travel and Tourism,Hotels",Hartford,US,41.734582,-72.65952,Best Western Hartford Hotel & Suites,6114,Htfd,"Quick, easy, comfortable Close to Xfinity Theatre",fachada.png,akusara-jungle-resort-and-spa.png,hotel-1330834_1280-770x424.png,Kamar Mandi Mewah.png
9159658,614895,29/11/2012,33,164,202,132948,4,0,1.39,4.68,22,78.33,1,9271,2,8,4,0,2,1,0,0,0,150 Royal Plaza Dr,"Lodging,Hotels,Motels,Corporate Lodging",Fitchburg,US,42.545856,-71.85278,Courtyard By Marriott,1420,MA,"Very modern rooms and lobby, nice swimming pool and hot tub area, free wifi available for 24 hours. No breakfast. Fitness center has treadmills and free weights.",01.png,ATM_1152.png,Hotel-Instagramable-di-Jakarta-9-Traveloka.png,Kamar-Mandi-Ala-Hotel-ini-735x400.png
9332747,626533,19/02/2013,33,164,164,36277,3,0,4.11,4.16,16,64.01,0,1243,3,16,2,1,1,1,1,0,0,1400 Roebuck Dr,Hotels,Meridian,US,32.350392,-88.691659,La Quinta Inn and Suites Meridian,39301,Meeham,the first room got had a smell to it not sure what it was but they quickly gave us another room and all was well.staff was very friendly and we would stay again,1246280_16061017110043391702.png,bar-hotel-terbaik-versi-alia-akkam-2.png,interior-kamar-hotel-bintang-5-28.png,Kamar-mandi-hotel.png
9332748,626533,19/02/2013,33,164,164,36347,3,0,3.95,4.16,15,39.79,0,1243,3,16,2,1,1,1,1,0,0,5400 E Williams Cir,Hotels,Tucson,US,32.220226,-110.8769,Residence Inn By Marriott Tucson Williams Centre,85711,AZ,Very clean and super nice!,1604614790315.png,belviu-hotel-bandung-promo-buy-one-get_200304150028-699.png,interior-modern-comfortable-hotel-room-scaled.png,photo-kamar-mandi-utama-master-room-bathroom-desain-arsitek-oleh-wirianto-witarsa.png
